Total Packets,Incoming Packets,Outgoing Packets,Incoming Ratio,Outgoing Ratio,Outgoing Std,Outgoing Mean,Packets per Second,First 30 Incoming,First 30 Outgoing,Inter-arrival Mean,Inter-arrival Std,Concentration Mean,Concentration Std,Alternative Sum,Label
1019.0,159.0,860.0,0.1560353287536801,0.8439646712463199,316.17032657795306,437.7672955974843,93.31501830647298,9.0,21.0,0.010726915520628684,0.059907116075619715,3.1176470588235294,3.6710155608471,-358912.0,0
5183.0,1635.0,3548.0,0.31545437005595217,0.6845456299440479,1280.4457784056826,3812.1993883792047,260.84549570906665,9.0,21.0,0.003834426862215361,0.09242363609969893,6.288461538461538,7.832713790599258,-979456.0,0
1028.0,146.0,882.0,0.14202334630350194,0.857976653696498,311.2539388493582,429.26027397260276,103.00601201372685,10.0,20.0,0.009717624148003895,0.08836840931768983,2.8076923076923075,3.5084429021480648,-376832.0,0
4895.0,1455.0,3440.0,0.2972420837589377,0.7027579162410623,1261.0309839539789,3596.1587628865977,213.75545850594955,9.0,21.0,0.0046791990192071925,0.09654286294420662,5.938775510204081,7.765460321888769,-1016320.0,0
4950.0,1479.0,3471.0,0.29878787878787877,0.7012121212121212,1167.129742814981,3656.317106152806,251.6522623156252,9.0,21.0,0.003974540311173975,0.10444352709481955,5.963709677419355,7.796471851745995,-1019904.0,0
5051.0,1527.0,3524.0,0.30231637299544645,0.6976836270045536,1219.0568973117227,3764.4322200392926,255.4881132900613,9.0,21.0,0.003914851485148515,0.10159217965745297,6.0355731225296445,7.906738968387556,-1022464.0,0
4961.0,1490.0,3471.0,0.3003426728482161,0.699657327151784,1234.2180237936875,3652.103355704698,310.64495927923326,10.0,20.0,0.0032197580645161286,0.10402260190166887,5.983935742971887,7.821794220715116,-1014272.0,0
787.0,121.0,666.0,0.15374841168996187,0.8462515883100381,213.33819978427093,326.6942148760331,34.74613686380812,9.0,21.0,0.02881679389312977,0.31630218669138443,3.025,3.7582409449102645,-279040.0,0
1016.0,152.0,864.0,0.14960629921259844,0.8503937007874016,316.2581515898399,440.57236842105266,50.222441915461076,8.0,22.0,0.01993103448275862,0.1893418603250312,2.980392156862745,3.5396366052454296,-364544.0,0
5113.0,1543.0,3570.0,0.3017797770389204,0.6982202229610796,1260.657884764876,3821.4731043421907,122.32057415975312,8.0,22.0,0.008176838810641627,0.21670901000907844,6.02734375,7.82693880577432,-1037824.0,0
5101.0,1476.0,3625.0,0.28935502842579885,0.7106449715742011,1276.1321806941278,3703.6456639566395,90.26720934188167,9.0,21.0,0.011080392156862743,0.4117441017207254,5.765625,7.72828042706623,-1100288.0,0
4948.0,1480.0,3468.0,0.2991107518189167,0.7008892481810832,1214.7508332459806,3613.031081081081,276.1160714131631,10.0,20.0,0.003622397412573277,0.11488587479971328,5.967741935483871,7.819986267489559,-1017856.0,0
1034.0,168.0,866.0,0.16247582205029013,0.8375241779497099,311.7766007481847,448.42261904761904,103.71113338979828,10.0,20.0,0.009651500484027109,0.08046978797379896,3.230769230769231,4.339511602328718,-357376.0,0
5092.0,1570.0,3522.0,0.30832678711704636,0.6916732128829537,1265.8117836695712,3767.769426751592,249.60784312501923,9.0,21.0,0.004007071302298173,0.09969099354877707,6.1568627450980395,7.834495238866878,-999424.0,0
5028.0,1571.0,3457.0,0.3124502784407319,0.6875497215592681,1232.9148187491887,3675.8987905792487,89.94633273542136,10.0,20.0,0.011119952257807836,0.5196533700063719,6.234126984126984,7.851596366834235,-965632.0,0
4675.0,434.0,4241.0,0.09283422459893048,0.9071657754010696,1260.5425404055754,2391.1774193548385,591.0240201528414,8.0,22.0,0.0016923406076166025,0.01749817268895996,1.8547008547008548,3.0092874962851948,-1949184.0,0
5570.0,446.0,5124.0,0.08007181328545782,0.9199281867145422,1495.50004025832,2576.5717488789237,313.97970685941493,8.0,22.0,0.0031854911115101452,0.02387226357427756,1.5985663082437276,2.633557514973105,-2395136.0,0
4696.0,447.0,4249.0,0.09518739352640546,0.9048126064735945,1340.296171230231,2525.9664429530203,363.18638821630424,8.0,22.0,0.002753993610223642,0.01427174918638742,1.902127659574468,2.875242033231373,-1946624.0,0
4715.0,429.0,4286.0,0.09098621420996819,0.9090137857900318,1259.4183666446124,2407.988344988345,661.2903224878976,8.0,22.0,0.0015125159100551548,0.009920299292291728,1.8177966101694916,2.9090487511553804,-1974784.0,0
4780.0,436.0,4344.0,0.09121338912133892,0.9087866108786611,1267.78558968833,2427.77752293578,541.9501133172392,7.0,23.0,0.0018455743879472694,0.016922221751711077,1.8242677824267783,3.006700499687285,-2000896.0,0
5723.0,463.0,5260.0,0.08090162502184169,0.9190983749781583,1549.8132111462453,2692.1533477321814,322.78623799645874,8.0,22.0,0.0030985669346382384,0.015523951841734501,1.613240418118467,2.806208700315296,-2456064.0,0
4672.0,430.0,4242.0,0.0920376712328767,0.9079623287671232,1254.320174493186,2359.344186046512,621.2765956620643,8.0,22.0,0.0016099336330550203,0.014030377318768238,1.8376068376068375,2.8881048852715363,-1951744.0,0
4701.0,405.0,4296.0,0.08615188257817485,0.9138481174218251,1336.2435188769255,2570.5456790123458,398.7277353351376,8.0,22.0,0.0025085106382978723,0.02731192810716113,1.7161016949152543,2.783104909774457,-1992192.0,0
4743.0,421.0,4322.0,0.08876238667510014,0.9112376133248998,1290.0465354691712,2451.021377672209,281.1499703449229,7.0,23.0,0.0035575706452973433,0.031060558335330245,1.76890756302521,3.0169617946614773,-1997312.0,0
4766.0,429.0,4337.0,0.09001258917331095,0.9099874108266891,1277.6704690336333,2403.4125874125875,559.3896712958463,9.0,21.0,0.00178803777544596,0.013569346342328701,1.794979079497908,2.912212041465685,-2000896.0,0
4686.0,422.0,4264.0,0.09005548442168161,0.9099445155783183,1249.4612233658945,2359.291469194313,577.8051787203693,9.0,21.0,0.0017310565635005335,0.015273117483573045,1.7957446808510638,2.9290879741557863,-1967104.0,0
5545.0,449.0,5096.0,0.08097385031559964,0.9190261496844003,1499.7409486511153,2588.008908685969,627.2624433679567,8.0,22.0,0.0015945165945165944,0.012916261502544206,1.6151079136690647,2.8104484823258864,-2379264.0,0
4786.0,427.0,4359.0,0.08921855411617217,0.9107814458838278,1309.2838554661282,2489.4121779859483,508.6078639204455,8.0,22.0,0.001966562173458725,0.021785477556894996,1.7791666666666666,2.873221067992429,-2013184.0,0
4733.0,413.0,4320.0,0.0872596661736742,0.9127403338263258,1297.2092831266962,2377.9733656174335,263.23692990749515,8.0,22.0,0.0037996618765849537,0.028467040155285974,1.7426160337552743,2.6839887645094493,-2000384.0,0
4296.0,417.0,3879.0,0.09706703910614525,0.9029329608938548,1298.0469485708156,2459.167865707434,82.20436279980474,7.0,23.0,0.012167636786961583,0.4556661051380872,1.9395348837209303,2.9650788871331333,-1772544.0,0
5030.0,447.0,4583.0,0.08886679920477138,0.9111332007952286,1486.6887573010488,2664.0447427293066,479.0476190019955,8.0,22.0,0.0020878902366275602,0.015434820218810376,1.7738095238095237,2.5743755159362736,-2117632.0,0
5283.0,489.0,4794.0,0.0925610448608745,0.9074389551391255,1529.8049567097587,2821.758691206544,101.63524432278503,8.0,22.0,0.009840969329799318,0.3666518245859612,1.8452830188679246,2.736653102407974,-2204160.0,0
4978.0,460.0,4518.0,0.09240658899156287,0.9075934110084372,1446.8860507684487,2621.8978260869567,436.2839613990987,9.0,21.0,0.002292545710267229,0.02303626467864867,1.8473895582329318,2.8399055383442384,-2077696.0,0
4650.0,409.0,4241.0,0.08795698924731182,0.9120430107526881,1253.7952313940127,2374.1833740831294,345.7249070374926,8.0,22.0,0.0028930952893095286,0.02678430477395061,1.7553648068669527,2.6924276216487675,-1961984.0,0
1268.0,91.0,1177.0,0.07176656151419558,0.9282334384858044,378.2296771605071,739.8791208791209,20.003155071462327,8.0,22.0,0.05003157063930545,1.4921604130565036,1.421875,1.6845315326152253,-556032.0,0
2230.0,153.0,2077.0,0.06860986547085202,0.931390134529148,744.1356058582462,731.1307189542483,227.3190621582753,8.0,22.0,0.004401076716016151,0.0795025060548828,1.3660714285714286,2.3029311125571414,-985088.0,0
2228.0,145.0,2083.0,0.06508078994614004,0.9349192100538599,736.9937119559058,778.648275862069,198.92857141080995,8.0,22.0,0.0050291872474180505,0.10124832229386949,1.2946428571428572,2.0901059134866435,-992256.0,0
2227.0,150.0,2077.0,0.0673551863493489,0.9326448136506511,745.0567114581875,751.1733333333333,197.25420724559308,8.0,22.0,0.005071877807726864,0.04034130277509067,1.3392857142857142,2.2142137085066507,-986624.0,0
2219.0,138.0,2081.0,0.06219017575484453,0.9378098242451555,754.2281322016083,771.3768115942029,187.41554052471153,8.0,22.0,0.005338142470694319,0.03533044059983968,1.2432432432432432,2.000973709892154,-994816.0,0
2233.0,157.0,2076.0,0.0703090013434841,0.9296909986565159,722.8533900943786,708.1210191082803,126.44394110269286,9.0,21.0,0.007912186379928316,0.04847620147615386,1.4017857142857142,2.414464675319842,-982528.0,0
2261.0,146.0,2115.0,0.06457319770013269,0.9354268022998673,747.6505690684724,785.3835616438356,227.69385697606307,8.0,22.0,0.004393805309734513,0.0879940402076657,1.280701754385965,2.125487650670974,-1008128.0,0
2245.0,149.0,2096.0,0.06636971046770601,0.933630289532294,750.0658552832779,732.7583892617449,203.16742079609344,8.0,22.0,0.004924242424242425,0.07553813807323069,1.3185840707964602,2.203237708969265,-996864.0,0
1128.0,119.0,1009.0,0.10549645390070922,0.8945035460992907,309.50646193956254,289.5042016806723,19.765200630457944,9.0,21.0,0.05063886424134871,0.23161165217837612,2.087719298245614,3.4350142457601174,-455680.0,0
2304.0,156.0,2148.0,0.06770833333333333,0.9322916666666666,761.9937923441411,907.1346153846154,177.640709315525,7.0,23.0,0.005631784628745115,0.07283257155650412,1.3448275862068966,2.1975827169550843,-1019904.0,0
2253.0,153.0,2100.0,0.06790945406125166,0.9320905459387483,747.1498416068551,781.5686274509804,206.88705232259989,9.0,21.0,0.004835701598579041,0.08326496688996081,1.3539823008849559,2.1530811590747914,-996864.0,0
2168.0,137.0,2031.0,0.06319188191881919,0.9368081180811808,728.7476891327511,738.1313868613139,185.14090519341238,8.0,22.0,0.005403784033225658,0.042000185075354905,1.2568807339449541,2.126303894515235,-969728.0,0
2403.0,198.0,2205.0,0.08239700374531835,0.9176029962546817,816.985170816926,1013.3383838383838,218.8524589964615,8.0,22.0,0.004571190674437968,0.044530151104242174,1.6363636363636365,2.16661368869327,-1027584.0,0
2316.0,194.0,2122.0,0.08376511226252159,0.9162348877374784,769.3320773596688,1002.9896907216495,164.25531913728685,8.0,22.0,0.0060907127429805615,0.048398636926007044,1.6724137931034482,2.3663439793857672,-987136.0,0
2257.0,156.0,2101.0,0.06911829862649535,0.9308817013735047,745.2569015015562,767.9423076923077,201.15864525836375,8.0,22.0,0.004973404255319149,0.07419126137421829,1.3805309734513274,2.343579382021677,-995840.0,0
2229.0,148.0,2081.0,0.06639748766262898,0.933602512337371,755.4926740615215,773.2635135135135,211.68091166080904,8.0,22.0,0.0047262118491921004,0.07305507191132919,1.3214285714285714,2.138984596027007,-989696.0,0
2366.0,189.0,2177.0,0.07988165680473373,0.9201183431952663,838.9262541005342,1072.2169312169312,179.92395435894113,8.0,22.0,0.005560253699788583,0.08652556518626414,1.588235294117647,2.2914226790831305,-1017856.0,0
2216.0,142.0,2074.0,0.06407942238267147,0.9359205776173285,739.6001458684933,777.2605633802817,175.0394944569479,8.0,22.0,0.005715575620767494,0.06356611109504551,1.2792792792792793,2.0497029939590097,-989184.0,0
2242.0,147.0,2095.0,0.0655664585191793,0.9344335414808207,737.6924215711704,767.0,246.1031832880238,8.0,22.0,0.004065149486836233,0.0700139161540904,1.3008849557522124,2.205724474133469,-997376.0,0
2242.0,153.0,2089.0,0.06824264049955397,0.931757359500446,728.5756081305383,680.9607843137255,177.65451662617636,8.0,22.0,0.005631414547077197,0.07271778763951792,1.3539823008849559,2.303980218935107,-991232.0,0
2201.0,141.0,2060.0,0.06406179009541117,0.9359382099045889,715.1318125917877,746.6312056737588,189.74137929398782,7.0,23.0,0.005272727272727273,0.03552487197620309,1.2702702702702702,2.00425648835126,-982528.0,0
5760.0,429.0,5331.0,0.07447916666666667,0.9255208333333333,1645.5326046409941,2681.6993006993007,681.6568046530584,8.0,22.0,0.0014672686230248306,0.014236984015679932,1.4895833333333333,2.4832555566679444,-2509824.0,0
5657.0,419.0,5238.0,0.07406752695775146,0.9259324730422486,1650.4293666456365,2671.3031026252984,364.49742265692674,9.0,21.0,0.002743988684582744,0.02142721180817919,1.480565371024735,2.4018861180688518,-2467328.0,0
5663.0,454.0,5209.0,0.08016952145505915,0.9198304785449408,1688.961082674446,2708.1651982378853,583.8144329295037,9.0,21.0,0.0017131755563405157,0.012224947689421627,1.5985915492957747,2.4525349322143004,-2434560.0,0
5405.0,406.0,4999.0,0.07511563367252544,0.9248843663274745,1538.1455741650864,2610.1871921182264,413.5424636255897,8.0,22.0,0.002418578830495929,0.028125791952614825,1.4981549815498154,2.3049354054318294,-2351616.0,0
5649.0,384.0,5265.0,0.06797663303239511,0.9320233669676049,1735.996852778147,2777.5078125,484.0616966166185,7.0,23.0,0.0020662181303116147,0.031606499768620476,1.3568904593639577,2.2169871508130368,-2499072.0,0
7268.0,542.0,6726.0,0.07457347275729224,0.9254265272427078,2196.7317804510244,3344.036900369004,521.0035841920428,8.0,22.0,0.0019196367139122058,0.02772737063634996,1.489010989010989,2.5927604428803206,-3166208.0,0
5571.0,409.0,5162.0,0.07341590378747083,0.9265840962125291,1678.181580697992,2759.1858190709045,537.7413126894072,7.0,23.0,0.0018599640933572709,0.014043602094308669,1.4659498207885304,2.2283820281612097,-2433536.0,0
5803.0,411.0,5392.0,0.07082543511976563,0.9291745648802343,1664.7191882252755,2791.995133819951,517.201425978859,7.0,23.0,0.0019338159255429164,0.016448254781884025,1.4123711340206186,2.1749238355487837,-2550272.0,0
3984.0,311.0,3673.0,0.07806224899598393,0.9219377510040161,1296.624962444878,2150.852090032154,319.9999999742972,7.0,23.0,0.003125784584484057,0.03126741134604839,1.555,2.4180519018416455,-1721344.0,0
3618.0,277.0,3341.0,0.0765616362631288,0.9234383637368712,1164.740717048412,1922.7509025270758,368.05696842644386,8.0,22.0,0.0027177218689521704,0.021609196337057074,1.5303867403314917,2.6164406603026475,-1568768.0,0
7522.0,551.0,6971.0,0.0732517947354427,0.9267482052645573,2300.3480363507874,3587.950998185118,501.13257824775934,9.0,21.0,0.0019957452466427337,0.025057688695832983,1.4615384615384615,2.5718803345834855,-3287040.0,0
5573.0,427.0,5146.0,0.0766194150367845,0.9233805849632155,1583.3699252374818,2675.346604215457,318.27527125538114,8.0,22.0,0.003142498205312276,0.020812096717580917,1.5304659498207884,2.413738336647359,-2416128.0,0
7432.0,542.0,6890.0,0.07292787944025834,0.9270721205597416,2270.91726575647,3394.970479704797,516.8289290322093,7.0,23.0,0.0019351365899609744,0.029621877441818004,1.456989247311828,2.4397645686463303,-3250176.0,0
5640.0,423.0,5217.0,0.075,0.925,1723.8198650752688,2742.905437352246,235.58897242123686,8.0,22.0,0.004245433587515517,0.05648503674213863,1.5,2.484348167146231,-2454528.0,0
7540.0,560.0,6980.0,0.07427055702917772,0.9257294429708223,2263.608045385633,3532.1910714285714,212.57400619643155,8.0,22.0,0.004704868019631251,0.029406785450871914,1.4854111405835544,2.487192531294541,-3287040.0,0
7741.0,550.0,7191.0,0.07105025190543858,0.9289497480945614,2332.6763293353247,3643.1236363636363,400.2585315201521,8.0,22.0,0.002498708010335917,0.046128786949267,1.4175257731958764,2.4622724525890796,-3400192.0,0
7457.0,531.0,6926.0,0.07120826069464932,0.9287917393053506,2261.223974313311,3494.4934086629,260.09766305336245,8.0,22.0,0.003845225321888412,0.053071255179655184,1.4235924932975872,2.45990495798169,-3274240.0,0
5523.0,403.0,5120.0,0.07296759007785623,0.9270324099221438,1600.766835319308,2740.548387096774,479.84361420679033,8.0,22.0,0.0020843897138717853,0.02415582590387658,1.4548736462093863,2.116367298840517,-2415104.0,0
5623.0,452.0,5171.0,0.08038413658189579,0.9196158634181042,1691.197769993674,2770.880530973451,611.860718105347,8.0,22.0,0.0016346495908929205,0.020629016195370203,1.6028368794326242,2.6373730553272416,-2416128.0,0
7892.0,562.0,7330.0,0.0712113532691333,0.9287886467308667,2429.772544244284,3536.752669039146,364.19012457940977,8.0,22.0,0.002746166518818908,0.04094126118614326,1.4227848101265823,2.389001664648503,-3465216.0,0
9900.0,495.0,9405.0,0.05,0.95,3228.7728942362673,3862.4686868686867,722.6277371735308,9.0,21.0,0.0013839781796141024,0.015508485823332557,1.0,1.8345725839160918,-4561920.0,0
9810.0,494.0,9316.0,0.05035677879714577,0.9496432212028543,3205.0230768655683,3795.910931174089,680.3051317142646,8.0,22.0,0.0014700784993373433,0.03716835400865181,1.0061099796334012,1.8270326236451682,-4516864.0,0
9840.0,492.0,9348.0,0.05,0.95,3181.052415693879,3797.54674796748,414.3157894562393,8.0,22.0,0.0024138631974794187,0.01890048816827954,1.0,1.9338659204748356,-4534272.0,0
9798.0,483.0,9315.0,0.04929577464788732,0.9507042253521126,3180.8935722756346,3873.5942028985505,780.0955413391644,8.0,22.0,0.0012820251097274676,0.036273964866879435,0.9857142857142858,1.887066614659712,-4521984.0,0
9775.0,458.0,9317.0,0.046854219948849106,0.9531457800511509,3154.7300902449733,3981.0305676855896,481.05314958262534,8.0,22.0,0.0020789850624104767,0.022755618944051814,0.9366053169734151,1.43362680556707,-4535808.0,0
9813.0,502.0,9311.0,0.051156628961581574,0.9488433710384184,3155.288420273315,3725.438247011952,880.0896860197229,8.0,22.0,0.0011363636363636363,0.020470986960068573,1.0224032586558045,1.9467208650929284,-4510208.0,0
4387.0,371.0,4016.0,0.08456804194210166,0.9154319580578983,1154.0595018532126,1356.8517520215632,77.16798592652299,8.0,22.0,0.012961696306429548,0.058054857866358986,1.6863636363636363,2.8471349960882453,-1866240.0,0
9485.0,465.0,9020.0,0.04902477596204533,0.9509752240379546,2891.1076141236113,3686.6559139784945,174.96771812995817,7.0,23.0,0.005715942640236188,0.03494141440894452,0.9789473684210527,1.6181792716274221,-4380160.0,0
9755.0,483.0,9272.0,0.049513070220399795,0.9504869297796003,3160.8155325142793,3780.041407867495,718.3357878705202,8.0,22.0,0.0013922493336067255,0.012476318572519202,0.9897540983606558,1.79191534266273,-4499968.0,0
9904.0,488.0,9416.0,0.049273021001615507,0.9507269789983845,3233.1645220986884,3851.0840163934427,550.8342602585743,6.0,24.0,0.0018156114308795315,0.019586648709817408,0.9838709677419355,1.8534356544768855,-4571136.0,0
9769.0,500.0,9269.0,0.051182311393182515,0.9488176886068175,3122.2445901908454,3495.468,675.120939828948,8.0,22.0,0.0014813677313677315,0.01160389369949854,1.0224948875255624,2.0538519630113763,-4489728.0,0
9864.0,482.0,9382.0,0.04886455798864558,0.9511354420113545,3255.66935238522,3742.207468879668,854.0259739520324,8.0,22.0,0.001171043293115685,0.018558446686652515,0.9757085020242915,1.770031966375888,-4556800.0,0
2621.0,214.0,2407.0,0.08164822586798931,0.9183517741320106,681.6270665682353,809.4158878504672,49.6213555462018,7.0,23.0,0.020160305343511452,0.08534468208513113,1.621212121212121,2.5361934702701516,-1122816.0,0
9785.0,484.0,9301.0,0.049463464486458865,0.9505365355135411,3265.6656893801273,4315.287190082645,177.39303843043163,9.0,21.0,0.005637775960752247,0.453912425712798,0.9877551020408163,1.6187211698557833,-4514304.0,0
9771.0,469.0,9302.0,0.04799918125063965,0.9520008187493604,3163.4620930658148,4052.1002132196163,773.6342042142807,8.0,22.0,0.0012927328556806552,0.01687261195516678,0.9591002044989775,1.6161139004548262,-4522496.0,0
9809.0,488.0,9321.0,0.049750229381180545,0.9502497706188194,3233.678001609897,3828.436475409836,837.6601194844013,7.0,23.0,0.0011939233278955956,0.03194663033604212,0.9938900203665988,1.8797785923168149,-4522496.0,0
9777.0,483.0,9294.0,0.049401656949984656,0.9505983430500153,3165.6783548396875,3649.8530020703934,588.2671479790453,8.0,22.0,0.0017000818330605565,0.02103049146330313,0.9877300613496932,1.7124148989158061,-4511232.0,0
9767.0,465.0,9302.0,0.04760929661103717,0.9523907033889628,3174.169821780951,3933.443010752688,718.6902133393164,8.0,22.0,0.0013915625639975425,0.02849165469281266,0.950920245398773,1.6158861687023691,-4524544.0,0
9841.0,485.0,9356.0,0.049283609389289704,0.9507163906107103,3202.6109472715193,3967.59793814433,829.7639122403235,8.0,22.0,0.0012052845528455283,0.032952456089302404,0.9837728194726166,1.7569740390645552,-4541952.0,0
9788.0,480.0,9308.0,0.049039640375970577,0.9509603596240295,3184.6670606960847,3879.3708333333334,770.7086613566372,8.0,22.0,0.0012976397261673647,0.01684748472147843,0.9795918367346939,1.7248459963004725,-4519936.0,0
2499.0,353.0,2146.0,0.14125650260104042,0.8587434973989596,674.6795314269997,1315.0113314447592,73.52162400489787,8.0,22.0,0.013606885508406724,0.40136017836707577,2.824,3.5305840876546193,-918016.0,0
1775.0,283.0,1492.0,0.15943661971830986,0.8405633802816901,452.46248531294304,1037.1872791519434,46.970097908256946,8.0,22.0,0.021302142051860203,0.47856659096817666,3.1797752808988764,4.060115119176056,-619008.0,0
2748.0,370.0,2378.0,0.1346433770014556,0.8653566229985444,728.508154792867,1784.1405405405405,48.26132771253493,7.0,23.0,0.02072806698216236,0.5717062462368062,2.681159420289855,3.7299910775165785,-1028096.0,0
755.0,101.0,654.0,0.1337748344370861,0.866225165562914,242.77401514407097,421.15841584158414,33.79588182480771,8.0,22.0,0.02962864721485411,0.0989124952963789,2.6578947368421053,3.8951813402112867,-283136.0,0
1953.0,286.0,1667.0,0.14644137224782386,0.8535586277521762,562.5478791626831,1098.8356643356644,55.959885385216054,8.0,22.0,0.01787909836065574,0.4505157674202636,2.9183673469387754,4.104933491190453,-707072.0,0
2158.0,375.0,1783.0,0.17377201112140872,0.8262279888785913,617.3693414984439,1189.5866666666666,60.29617211343124,8.0,22.0,0.01659248956884562,0.42661058907873817,3.4722222222222223,4.838997319872,-720896.0,0
1917.0,341.0,1576.0,0.17788210745957225,0.8221178925404278,517.4626306154582,1019.9736070381232,49.45820433308932,7.0,23.0,0.02022964509394572,0.382678928469345,3.5520833333333335,4.432056030751667,-632320.0,0
